"TID","NOTRANS","TGLORDER","TGLTRANS","TGLESTIMASI","KODE","JENIS","KODEKARYAWAN","KODESALES","KODEPELANGGAN","KODEPEMASOK","CATATAN","JMLTRANS","DISKONPERSEN","DISKONNILAI","BIAYA","TOTALNILAIBELI","TOTALTRANS","JMLBAYAR","SISA","CARABAYAR","KARTU","NOREFKARTU","STATUS","NOREF","POSTED","JNSSTOK","BAYARLAIN1","BAYARLAIN2","KETBAYARLAIN1","KETBAYARLAIN2","TAHUN","BULAN","TGLJTHTEMPO","TGLUPLOAD","TGLUPDATE","JAMUPLOAD","JAMUPDATE","DP"
1221,SO2601-00001,2026-01-02,,2026-01-02,SO,Sales Order,E002,"",C2507018,,"",50400.0,0.00,0.0,0.0,0.0,50400.0,0.0,-50400.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1222,SO2601-00002,2026-01-02,,2026-01-02,SO,Sales Order,E002,"",C2509008,,"",64000.0,0.00,0.0,0.0,0.0,64000.0,0.0,-64000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1223,TJ2601-00001,,2026-01-02,,TJ,Sales,E002,"",C2509008,,"",64000.0,0.00,0.0,0.0,11900.0,64000.0,64000.0,0.0,Tunai,,,4,SO2601-00002,0,Keluar,0.0,0.0,,,"2026","01",2026-01-02,,,,,0.0
1224,TJ2601-00002,,2026-01-02,,TJ,Sales,E002,"",C2510011,,"",50240.0,0.00,0.0,0.0,37366.0,50240.0,50240.0,0.0,Tunai,,,4,SO2512-00055,0,Keluar,0.0,0.0,,,"2026","01",2026-01-02,,,,,0.0
1225,SO2601-00003,2026-01-02,,2026-01-02,SO,Sales Order,E002,"",C2601001,,"",40000.0,0.00,0.0,0.0,0.0,40000.0,0.0,-40000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1226,SO2601-00004,2026-01-02,,2026-01-02,SO,Sales Order,E002,"",C2507015,,"",96000.0,0.00,0.0,0.0,0.0,96000.0,0.0,-96000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1227,TJ2601-00003,,2026-01-02,,TJ,Sales,E002,"",C2507018,,"",50400.0,0.00,0.0,0.0,42840.0,50400.0,50400.0,0.0,Tunai,,,4,SO2601-00001,0,Keluar,0.0,0.0,,,"2026","01",2026-03-03,,,,,0.0
1228,SO2601-00005,2026-01-02,,2026-01-02,SO,Sales Order,E002,"",C2507014,,"",55000.0,0.00,0.0,0.0,0.0,55000.0,0.0,-55000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1229,SO2601-00006,2026-01-02,,2026-01-02,SO,Sales Order,E002,"",C2507014,,"",600000.0,0.00,0.0,0.0,0.0,600000.0,0.0,-600000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1230,SO2601-00007,2026-01-03,,2026-01-03,SO,Sales Order,E002,"",C2601002,,"",64000.0,0.00,0.0,0.0,0.0,64000.0,0.0,-64000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1231,TJ2601-00004,,2026-01-03,,TJ,Sales,E002,"",C2601002,,"",64000.0,0.00,0.0,0.0,11900.0,64000.0,64000.0,0.0,Tunai,,,4,SO2601-00007,0,Keluar,0.0,0.0,,,"2026","01",2026-01-03,,,,,0.0
1232,SO2601-00008,2026-01-03,,2026-01-03,SO,Sales Order,E002,"",C2509003,,"",3900000.0,0.00,0.0,0.0,0.0,3900000.0,0.0,-3900000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1233,SO2601-00009,2026-01-03,,2026-01-03,SO,Sales Order,E002,"",C2507015,,"",130800.0,0.00,0.0,0.0,0.0,130800.0,0.0,-130800.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1234,TJ2601-00005,,2026-01-03,,TJ,Sales,E002,"",C2509001,,"",615000.0,0.00,0.0,0.0,0.0,615000.0,615000.0,0.0,Tunai,,,4,SO2512-00063,0,Keluar,0.0,0.0,,,"2026","01",2026-01-03,,,,,0.0
1235,TJ2601-00006,,2026-01-03,,TJ,Sales,E002,"",C2509001,,"",206700.0,0.00,0.0,0.0,0.0,206700.0,206700.0,0.0,Tunai,,,4,SO2512-00073,0,Keluar,0.0,0.0,,,"2026","01",2026-01-03,,,,,0.0
1236,SO2601-00010,2026-01-03,,2026-01-03,SO,Sales Order,E002,"",C2507018,,"",72800.0,0.00,0.0,0.0,0.0,72800.0,0.0,-72800.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1237,SO2601-00011,2026-01-03,,2026-01-03,SO,Sales Order,E002,"",C2601003,,"",81600.0,0.00,0.0,0.0,0.0,81600.0,0.0,-81600.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1238,TJ2601-00007,,2026-01-03,,TJ,Sales,E002,"",C2601003,,"",81600.0,0.00,0.0,0.0,60690.0,81600.0,81600.0,0.0,Tunai,,,4,SO2601-00011,0,Keluar,0.0,0.0,,,"2026","01",2026-01-03,,,,,0.0
1239,SO2601-00012,2026-01-05,,2026-01-05,SO,Sales Order,E002,"",C2601004,,"",52000.0,0.00,0.0,0.0,0.0,52000.0,0.0,-52000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1289,SO2601-00038,2026-01-13,,2026-01-13,SO,Sales Order,E002,"",C2509001,,"",3487460.0,0.00,0.0,0.0,0.0,3487460.0,0.0,-3487460.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1241,SO2601-00014,2026-01-05,,2026-01-05,SO,Sales Order,E002,"",C2507015,,"",85000.0,0.00,0.0,0.0,0.0,85000.0,0.0,-85000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1242,SO2601-00015,2026-01-05,,2026-01-05,SO,Sales Order,E002,"",C2507019,,"",144000.0,0.00,0.0,0.0,0.0,144000.0,0.0,-144000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1243,SO2601-00016,2026-01-05,,2026-01-05,SO,Sales Order,E002,"",C2507014,,"",800000.0,0.00,0.0,0.0,0.0,800000.0,0.0,-800000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1244,SO2601-00017,2026-01-05,,2026-01-05,SO,Sales Order,E002,"",C2601003,,"",188000.0,0.00,0.0,0.0,0.0,188000.0,0.0,-188000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1245,TJ2601-00008,,2026-01-05,,TJ,Sales,E002,"",C2601003,,"",188000.0,0.00,0.0,0.0,17850.0,188000.0,188000.0,0.0,Tunai,,,4,SO2601-00017,0,Keluar,0.0,0.0,,,"2026","01",2026-01-05,,,,,0.0
1246,TJ2601-00009,,2026-01-05,,TJ,Sales,E002,"",C2601004,,"",52000.0,0.00,0.0,0.0,23800.0,52000.0,52000.0,0.0,Tunai,,,4,SO2601-00012,0,Keluar,0.0,0.0,,,"2026","01",2026-01-05,,,,,0.0
1247,SO2601-00018,2026-01-06,,2026-01-06,SO,Sales Order,E002,"",C2509010,,"",96000.0,0.00,0.0,0.0,0.0,96000.0,0.0,-96000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1248,TJ2601-00010,,2026-01-06,,TJ,Sales,E002,"",C2509010,,"",96000.0,0.00,0.0,0.0,35700.0,96000.0,96000.0,0.0,Tunai,,,4,SO2601-00018,0,Keluar,0.0,0.0,,,"2026","01",2026-01-06,,,,,0.0
1249,SO2601-00019,2026-01-06,,2026-01-06,SO,Sales Order,E002,"",C2601004,,"",24000.0,0.00,0.0,0.0,0.0,24000.0,0.0,-24000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1250,TJ2601-00011,,2026-01-06,,TJ,Sales,E002,"",C2601004,,"",24000.0,0.00,0.0,0.0,11900.0,24000.0,24000.0,0.0,Tunai,,,4,SO2601-00019,0,Keluar,0.0,0.0,,,"2026","01",2026-01-06,,,,,0.0
1251,SO2601-00020,2026-01-06,,2026-01-06,SO,Sales Order,E002,"",C2507018,,"",98000.0,0.00,0.0,0.0,0.0,98000.0,0.0,-98000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1252,SO2601-00021,2026-01-06,,2026-01-06,SO,Sales Order,E002,"",C2512008,,"",192000.0,0.00,0.0,0.0,0.0,192000.0,0.0,-192000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1253,TJ2601-00012,,2026-01-06,,TJ,Sales,E002,"",C2507018,,"",72800.0,0.00,0.0,0.0,23800.0,72800.0,72800.0,0.0,Tunai,,,4,SO2601-00010,0,Keluar,0.0,0.0,,,"2026","01",2026-01-06,,,,,0.0
1254,TJ2601-00013,,2026-01-06,,TJ,Sales,E002,"",C2507018,,"",98000.0,0.00,0.0,0.0,83300.0,98000.0,98000.0,0.0,Tunai,,,4,SO2601-00020,0,Keluar,0.0,0.0,,,"2026","01",2026-07-01,,,,,0.0
1255,SO2601-00022,2026-01-06,,2026-01-06,SO,Sales Order,E002,"",C2507018,,"",60000.0,0.00,0.0,0.0,0.0,60000.0,0.0,-60000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1256,SO2601-00023,2026-01-06,,2026-01-06,SO,Sales Order,E002,"",C2512008,,"",652800.0,0.00,0.0,0.0,0.0,652800.0,0.0,-652800.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1257,TJ2601-00014,,2026-01-06,,TJ,Sales,E002,"",C2512008,,"",192000.0,0.00,0.0,0.0,37200.0,192000.0,192000.0,0.0,Tunai,,,4,SO2601-00021,0,Keluar,0.0,0.0,,,"2026","01",2026-01-06,,,,,0.0
1258,TJ2601-00015,,2026-01-06,,TJ,Sales,E002,"",C2512008,,"",652800.0,0.00,0.0,0.0,252960.0,652800.0,652800.0,0.0,Tunai,,,4,SO2601-00023,0,Keluar,0.0,0.0,,,"2026","01",2026-07-01,,,,,0.0
1259,TJ2601-00016,,2026-01-07,,TJ,Sales,E002,"",C2507018,,"",60000.0,0.00,0.0,0.0,0.0,60000.0,60000.0,0.0,Tunai,,,4,SO2601-00022,0,Keluar,0.0,0.0,,,"2026","01",2026-01-07,,,,,0.0
1260,SO2601-00024,2026-01-07,,2026-01-07,SO,Sales Order,E002,"",C2507012,,"",420000.0,0.00,0.0,0.0,0.0,420000.0,0.0,-420000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1261,SO2601-00025,2026-01-07,,2026-01-07,SO,Sales Order,E002,"",C2507015,,"",15360.0,0.00,0.0,0.0,0.0,15360.0,0.0,-15360.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1262,TJ2601-00017,,2026-01-07,,TJ,Sales,E002,"",C2507015,,"",162000.0,0.00,0.0,0.0,13140.0,162000.0,162000.0,0.0,Tunai,,,4,SO2512-00095,0,Keluar,0.0,0.0,,,"2026","01",2026-01-07,,,,,0.0
1263,TJ2601-00018,,2026-01-07,,TJ,Sales,E002,"",C2507015,,"",96000.0,0.00,0.0,0.0,11900.0,96000.0,96000.0,0.0,Tunai,,,4,SO2601-00004,0,Keluar,0.0,0.0,,,"2026","01",2026-01-07,,,,,0.0
1264,TJ2601-00019,,2026-01-07,,TJ,Sales,E002,"",C2601001,,"",40000.0,0.00,0.0,0.0,23800.0,40000.0,40000.0,0.0,Tunai,,,4,SO2601-00003,0,Keluar,0.0,0.0,,,"2026","01",2026-01-07,,,,,0.0
1265,TJ2601-00020,,2026-01-07,,TJ,Sales,E002,"",C2507015,,"",130800.0,0.00,0.0,0.0,97282.5,130800.0,130800.0,0.0,Tunai,,,4,SO2601-00009,0,Keluar,0.0,0.0,,,"2026","01",2026-07-31,,,,,0.0
1266,TJ2601-00021,,2026-01-07,,TJ,Sales,E002,"",C2507015,,"",85000.0,0.00,0.0,0.0,0.0,85000.0,85000.0,0.0,Tunai,,,4,SO2601-00014,0,Keluar,0.0,0.0,,,"2026","01",2026-07-31,,,,,0.0
1267,TJ2601-00022,,2026-01-07,,TJ,Sales,E002,"",C2507015,,"",15360.0,0.00,0.0,0.0,0.0,15360.0,15360.0,0.0,Tunai,,,4,SO2601-00025,0,Keluar,0.0,0.0,,,"2026","01",2026-01-07,,,,,0.0
1268,SO2601-00026,2026-01-07,,2026-01-07,SO,Sales Order,E002,"",C2512005,,"",374000.0,0.00,0.0,0.0,0.0,374000.0,0.0,-374000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1269,SO2601-00027,2026-01-07,,2026-01-07,SO,Sales Order,E002,"",C2507014,,"",750000.0,0.00,0.0,0.0,0.0,750000.0,0.0,-750000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1270,TJ2601-00023,,2026-01-08,,TJ,Sales,E002,"",C2507019,,"",144000.0,0.00,0.0,0.0,107100.0,144000.0,144000.0,0.0,Tunai,,,4,SO2601-00015,0,Keluar,0.0,0.0,,,"2026","01",2026-01-08,,,,,0.0
1271,TJ2601-00024,,2026-01-08,,TJ,Sales,E002,"",C2507017,,"",16000.0,0.00,0.0,0.0,11900.0,16000.0,16000.0,0.0,Tunai,,,4,SO2512-00065,0,Keluar,0.0,0.0,,,"2026","01",2026-01-08,,,,,0.0
1272,TJ2601-00025,,2026-01-08,,TJ,Sales,E002,"",C2507017,,"",52800.0,0.00,0.0,0.0,39270.0,52800.0,52800.0,0.0,Tunai,,,4,SO2512-00090,0,Keluar,0.0,0.0,,,"2026","01",2026-01-08,,,,,0.0
1273,TJ2601-00026,,2026-01-08,,TJ,Sales,E002,"",C2512005,,"",374000.0,0.00,0.0,0.0,33000.0,374000.0,374000.0,0.0,Tunai,,,4,SO2601-00026,0,Keluar,0.0,0.0,,,"2026","01",2026-08-31,,,,,0.0
1274,SO2601-00028,2026-01-08,,2026-01-08,SO,Sales Order,E002,"",C2601006,,"",16000.0,0.00,0.0,0.0,0.0,16000.0,0.0,-16000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1275,TJ2601-00027,,2026-01-08,,TJ,Sales,E002,"",C2601006,,"",16000.0,0.00,0.0,0.0,0.0,16000.0,16000.0,0.0,Tunai,,,4,SO2601-00028,0,Keluar,0.0,0.0,,,"2026","01",2026-01-08,,,,,0.0
1276,SO2601-00029,2026-01-08,,2026-01-08,SO,Sales Order,E002,"",C2509003,,"",56290.0,0.00,0.0,0.0,0.0,56290.0,0.0,-56290.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1277,SO2601-00030,2026-01-08,,2026-01-08,SO,Sales Order,E002,"",C2510011,,"",136348.5,0.00,0.0,0.0,0.0,136348.5,0.0,-136348.5,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1278,SO2601-00031,2026-01-09,,2026-01-09,SO,Sales Order,E002,"",C2509003,,"",218029.5,0.00,0.0,0.0,0.0,218029.5,0.0,-218029.5,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1279,SO2601-00032,2026-01-09,,2026-01-09,SO,Sales Order,E002,"",C2512005,,"",2090000.0,0.00,0.0,0.0,0.0,2090000.0,0.0,-2090000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1280,SO2601-00033,2026-01-09,,2026-01-09,SO,Sales Order,E002,"",C2507014,,"",204000.0,0.00,0.0,0.0,0.0,204000.0,0.0,-204000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1281,TJ2601-00028,,2026-01-12,,TJ,Sales,E002,"",C2509003,,"",12000000,0.00,0.0,0.0,0.0,12000000,12000000,0.0,Tunai,,,4,SO2511-00091,0,Keluar,0.0,0.0,,,"2026","01",2026-12-31,,,,,0.0
1282,TJ2601-00029,,2026-01-12,,TJ,Sales,E002,"",C2509003,,"",130000.0,0.00,0.0,0.0,0.0,130000.0,130000.0,0.0,Tunai,,,4,SO2512-00002,0,Keluar,0.0,0.0,,,"2026","01",2026-01-12,,,,,0.0
1283,TJ2601-00030,,2026-01-12,,TJ,Sales,E002,"",C2509003,,"",340254.0,0.00,0.0,0.0,0.0,340254.0,340254.0,0.0,Tunai,,,4,SO2512-00025,0,Keluar,0.0,0.0,,,"2026","01",2026-12-31,,,,,0.0
1284,TJ2601-00031,,2026-01-12,,TJ,Sales,E002,"",C2512005,,"",2090000.0,0.00,0.0,0.0,0.0,2090000.0,2090000.0,0.0,Tunai,,,4,SO2601-00032,0,Keluar,0.0,0.0,,,"2026","01",2026-12-31,,,,,0.0
1285,SO2601-00034,2026-01-10,,2026-01-10,SO,Sales Order,E002,"",C2509003,,"",420000.0,0.00,0.0,0.0,0.0,420000.0,0.0,-420000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1286,SO2601-00035,2026-01-12,,2026-01-12,SO,Sales Order,E002,"",C2507014,,"",540000.0,0.00,0.0,0.0,0.0,540000.0,0.0,-540000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1287,SO2601-00036,2026-01-12,,2026-01-12,SO,Sales Order,E002,"",C2507015,,"",280000.0,0.00,0.0,0.0,0.0,280000.0,0.0,-280000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1288,SO2601-00037,2026-01-13,,2026-01-13,SO,Sales Order,E002,"",C2507015,,"",2050000.0,0.00,0.0,0.0,0.0,2050000.0,0.0,-2050000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1292,TJ2601-00032,,2026-01-14,,TJ,Sales,E002,"",C2511006,,"",700000.0,0.00,0.0,0.0,33000.0,700000.0,700000.0,0.0,Tunai,,,4,SO2601-00039,0,Keluar,0.0,0.0,,,"2026","01",2026-01-14,,,,,0.0
1293,SO2601-00041,2026-01-14,,2026-01-14,SO,Sales Order,E002,"",C2507017,,"",56000.0,0.00,0.0,0.0,0.0,56000.0,0.0,-56000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1294,SO2601-00042,2026-01-14,,2026-01-14,SO,Sales Order,E002,"",C2601007,,"",66000.0,0.00,0.0,0.0,0.0,66000.0,0.0,-66000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1295,TJ2601-00033,,2026-01-14,,TJ,Sales,E002,"",C2601007,,"",66000.0,0.00,0.0,0.0,0.0,66000.0,66000.0,0.0,Tunai,,,4,SO2601-00042,0,Keluar,0.0,0.0,,,"2026","01",2026-01-14,,,,,0.0
1296,SO2601-00043,2026-01-15,,2026-01-15,SO,Sales Order,E002,"",C2512004,,"",96640.0,0.00,0.0,0.0,0.0,96640.0,0.0,-96640.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1297,SO2601-00044,2026-01-15,,2026-01-15,SO,Sales Order,E002,"",C2507014,,"",320000.0,0.00,0.0,0.0,0.0,320000.0,0.0,-320000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1298,TJ2601-00034,,2026-01-15,,TJ,Sales,E002,"",C2512004,,"",96640.0,0.00,0.0,0.0,71876.0,96640.0,96640.0,0.0,Tunai,,,4,SO2601-00043,0,Keluar,0.0,0.0,,,"2026","01",2026-02-14,,,,,0.0
1299,SO2601-00045,2026-01-15,,2026-01-15,SO,Sales Order,E002,"",C2512011,,"",85000.0,0.00,0.0,0.0,0.0,85000.0,0.0,-85000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1300,TJ2601-00035,,2026-01-15,,TJ,Sales,E002,"",C2512011,,"",85000.0,0.00,0.0,0.0,25000.0,85000.0,85000.0,0.0,Tunai,,,4,SO2601-00045,0,Keluar,0.0,0.0,,,"2026","01",2026-02-14,,,,,0.0
1301,SO2601-00046,2026-01-15,,2026-01-15,SO,Sales Order,E002,"",C2507015,,"",38400.0,0.00,0.0,0.0,0.0,38400.0,0.0,-38400.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1302,SO2601-00047,2026-01-15,,2026-01-15,SO,Sales Order,E002,"",C2512008,,"",907156.25,0.00,0.0,0.0,0.0,907156.25,0.0,-907156.25,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1303,TJ2601-00036,,2026-01-15,,TJ,Sales,E002,"",C2512008,,"",907156.0,0.00,0.0,0.0,0.0,907156.0,907156.0,0.0,Tunai,,,4,SO2601-00047,0,Keluar,0.0,0.0,,,"2026","01",2026-02-14,,,,,0.0
1304,SO2601-00048,2026-01-15,,2026-01-15,SO,Sales Order,E002,"",C2601008,,"",16000.0,0.00,0.0,0.0,0.0,16000.0,0.0,-16000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1305,SO2601-00049,2026-01-15,,2026-01-15,SO,Sales Order,E002,"",C2509003,,"",86781.5,0.00,0.0,0.0,0.0,86781.5,0.0,-86781.5,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1306,TJ2601-00037,,2026-01-15,,TJ,Sales,E002,"",C2601008,,"",16000.0,0.00,0.0,0.0,11900.0,16000.0,16000.0,0.0,Tunai,,,4,SO2601-00048,0,Keluar,0.0,0.0,,,"2026","01",2026-02-14,,,,,0.0
1307,SO2601-00050,2026-01-16,,2026-01-16,SO,Sales Order,E002,"",C2601009,,"",96000.0,0.00,0.0,0.0,0.0,96000.0,0.0,-96000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1308,TJ2601-00038,,2026-01-16,,TJ,Sales,E002,"",C2601009,,"",96000.0,0.00,0.0,0.0,71400.0,96000.0,96000.0,0.0,Tunai,,,4,SO2601-00050,0,Keluar,0.0,0.0,,,"2026","01",2026-01-16,,,,,0.0
1309,SO2601-00051,2026-01-16,,2026-01-16,SO,Sales Order,E002,"",C2509003,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,0.0,-65000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1310,SO2601-00052,2026-01-16,,2026-01-16,SO,Sales Order,E002,"",C2601007,,"",70000.0,0.00,0.0,0.0,0.0,70000.0,0.0,-70000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1312,TJ2601-00039,,2026-01-16,,TJ,Sales,E002,"",C2601007,,"",70000.0,0.00,0.0,0.0,23800.0,70000.0,70000.0,0.0,Tunai,,,4,SO2601-00052,0,Keluar,0.0,0.0,,,"2026","01",2026-02-15,,,,,0.0
1313,SO2601-00053,2026-01-19,,2026-01-19,SO,Sales Order,E002,"",C2512011,,"",85000.0,0.00,0.0,0.0,0.0,85000.0,0.0,-85000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1315,SO2601-00054,2026-01-19,,2026-01-19,SO,Sales Order,E002,"",C2509009,,"",130000.0,0.00,0.0,0.0,0.0,130000.0,0.0,-130000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1314,TJ2601-00040,,2026-01-19,,TJ,Sales,E002,"",C2512011,,"",85000.0,0.00,0.0,0.0,25000.0,85000.0,85000.0,0.0,Tunai,,,4,SO2601-00053,0,Keluar,0.0,0.0,,,"2026","01",2026-02-18,,,,,0.0
1316,TJ2601-00041,,2026-01-19,,TJ,Sales,E002,"",C2509009,,"",130000.0,0.00,0.0,0.0,0.0,130000.0,130000.0,0.0,Tunai,,,4,SO2601-00054,0,Keluar,0.0,0.0,,,"2026","01",2026-02-18,,,,,0.0
1317,SO2601-00055,2026-01-19,,2026-01-19,SO,Sales Order,E002,"",C2508013,,"",82500.0,0.00,0.0,0.0,0.0,82500.0,0.0,-82500.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1318,SO2601-00056,2026-01-19,,2026-01-19,SO,Sales Order,E002,"",C2512011,,"",85000.0,0.00,0.0,0.0,0.0,85000.0,0.0,-85000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1319,TJ2601-00042,,2026-01-19,,TJ,Sales,E002,"",C2512011,,"",85000.0,0.00,0.0,0.0,25000.0,85000.0,85000.0,0.0,Tunai,,,4,SO2601-00056,0,Keluar,0.0,0.0,,,"2026","01",2026-02-18,,,,,0.0
1320,SO2601-00057,2026-01-19,,2026-01-19,SO,Sales Order,E002,"",C2601007,,"",10000.0,0.00,0.0,0.0,0.0,10000.0,0.0,-10000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1321,TJ2601-00043,,2026-01-19,,TJ,Sales,E002,"",C2601007,,"",10000.0,0.00,0.0,0.0,11900.0,10000.0,10000.0,0.0,Tunai,,,4,SO2601-00057,0,Keluar,0.0,0.0,,,"2026","01",2026-01-19,,,,,0.0
1322,SO2601-00058,2026-01-19,,2026-01-19,SO,Sales Order,E002,"",C2507014,,"",78000.0,0.00,0.0,0.0,0.0,78000.0,0.0,-78000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1323,SO2601-00059,2026-01-20,,2026-01-20,SO,Sales Order,E002,"",C2509009,,"",130000.0,0.00,0.0,0.0,0.0,130000.0,0.0,-130000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1324,SO2601-00060,2026-01-20,,2026-01-20,SO,Sales Order,E002,"",C2601007,,"",50000.0,0.00,0.0,0.0,0.0,50000.0,0.0,-50000.0,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1325,TJ2601-00044,,2026-01-20,,TJ,Sales,E002,"",C2509009,,"",130000.0,0.00,0.0,0.0,0.0,130000.0,130000.0,0.0,Tunai,,,4,SO2601-00059,0,Keluar,0.0,0.0,,,"2026","01",2026-02-19,,,,,0.0
1326,TJ2601-00045,,2026-01-20,,TJ,Sales,E002,"",C2601007,,"",50000.0,0.00,0.0,0.0,0.0,50000.0,50000.0,0.0,Tunai,,,4,SO2601-00060,0,Keluar,0.0,0.0,,,"2026","01",2026-02-19,,,,,0.0
1327,SO2601-00061,2026-01-22,,2026-01-22,SO,Sales Order,E002,"",C2509003,,"",494587.5,0.00,0.0,0.0,0.0,494587.5,0.0,-494587.5,,,,4,,0,,0.0,0.0,,,"2026","01",,,,,,0.0
1328,TJ2601-00046,,2026-01-22,,TJ,Sales,E002,"",C2509003,,"",434003.0,0.00,0.0,0.0,0.0,434003.0,434003.0,0.0,Tunai,,,4,SO2512-00034,0,Keluar,0.0,0.0,,,"2026","01",2026-02-21,,,,,0.0
1329,TJ2601-00047,,2026-01-22,,TJ,Sales,E002,"",C2509003,,"",450000.0,0.00,0.0,0.0,0.0,450000.0,450000.0,0.0,Tunai,,,4,SO2512-00048,0,Keluar,0.0,0.0,,,"2026","01",2026-02-21,,,,,0.0
1330,TJ2601-00048,,2026-01-22,,TJ,Sales,E002,"",C2509003,,"",354820.0,0.00,0.0,0.0,0.0,354820.0,354820.0,0.0,Tunai,,,4,SO2512-00064,0,Keluar,0.0,0.0,,,"2026","01",2026-02-21,,,,,0.0
1331,TJ2601-00049,,2026-01-22,,TJ,Sales,E002,"",C2509003,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,65000.0,0.0,Tunai,,,4,SO2512-00078,0,Keluar,0.0,0.0,,,"2026","01",2026-02-21,,,,,0.0
1332,TJ2601-00050,,2026-01-22,,TJ,Sales,E002,"",C2509003,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,65000.0,0.0,Tunai,,,4,SO2512-00081,0,Keluar,0.0,0.0,,,"2026","01",2026-02-21,,,,,0.0
1333,TJ2601-00051,,2026-01-22,,TJ,Sales,E002,"",C2509003,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,65000.0,0.0,Tunai,,,4,SO2512-00082,0,Keluar,0.0,0.0,,,"2026","01",2026-02-21,,,,,0.0
