"NOTRANS","KODE","NOURUT","KODEBARANG","NAMABARANG","KODESATUAN","JML","HRGBELI","PANJANG","LEBAR","JASADESAIN","BIAYALAIN","HRGJUAL","SATUANJUAL","JMLJUAL","HRGTERJUAL","DISKPERSEN","DISKNILAI","SUBTOTAL","JMLRETUR","KONVERSI","STOKASAL","NAMAPESANAN","URAIAN","KETPESANAN","LOKASIFILE","STATUSCETAK","KODEBAHAN","KODEBAHAN1","KODEBAHAN2","KODEBAHAN3","KODEBAHAN4","KODEBAHAN5","JMLBAHAN1","JMLBAHAN2","JMLBAHAN3","JMLBAHAN4","JMLBAHAN5"
TJ2601-00035,TJ,1,"0104300001",ALBATROS LAM (IN),MTR,1.00,25000.0,1.00,1.00,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,0.00,0.00,TAHU HUHA,"","ALBATROS LAM DOF
60x160",,0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00049,SO,7,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,0.30,0.43,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,SOURSALLY,"",CREVA LAM DOF,"",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00042,SO,1,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,2.00,1.00,0.0,0.0,33000.0,MTR,1.00,33000.0,0.00,0.0,0.0,0.00,1.00,0.00,ES BUAH ,"",FK385 || MATA AYAM POJOK,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00033,TJ,1,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,2.00,1.00,0.0,0.0,33000.0,MTR,1.00,33000.0,0.00,0.0,0.0,0.00,0.00,0.00,ES BUAH ,"",FK385 || MATA AYAM POJOK,,0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00043,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,47600.0,4.00,1.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,FAMGATH,"",F280 | MATA AYAM AB 4,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00043,SO,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,24276.0,1.20,1.70,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,FAMGATH,"",F280 | SELONGSONG ,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00038,SO,1,"0106100001",RU BANNER LUSTER (60X160),PCS,13.00,0.0,1.00,1.00,0.0,0.0,205000.0,PCS,13.00,205000.0,0.00,0.0,0.0,0.00,1.00,0.00,KMN EYE CARE,"","SET ROLL BANNER
LUSTER (60X160)","",0,"0106100002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00038,SO,2,"0104300001",ALBATROS LAM (IN),MTR,1.00,14662.5,0.85,0.69,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,POSTER KMN EYECARE,"",ALBATROS LAM DOFF,"",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00038,SO,3,"0104300001",ALBATROS LAM (IN),MTR,3.00,30217.5,0.79,1.53,0.0,0.0,85000.0,MTR,3.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,POSTER KMN EYECARE,"",ALBATROS LAM DOFF,"",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00038,SO,4,"0104300001",ALBATROS LAM (IN),MTR,1.00,31590.0,0.81,1.56,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,POSTER KMN EYECARE,"",ALBATROS LAM DOF,"",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00038,SO,5,"0104300001",ALBATROS LAM (IN),MTR,1.00,14280.0,0.84,0.68,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,POSTER KMN EYE CARE,"",ALBATROS LAM DOF,"",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00038,SO,6,"0104300001",ALBATROS LAM (IN),MTR,1.00,36400.0,1.04,1.40,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,POSTER KMN EYECARE,"",ALBATROS LAM DOF,"",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00038,SO,7,"0104300001",ALBATROS LAM (IN),MTR,6.00,9052.5,0.51,0.71,0.0,0.0,85000.0,MTR,6.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,POSTER KMN EYECARE,"",ALBATROS LAM DOF,"",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00050,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,71400.0,3.00,2.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,ISRA MIRAJ,"",F280,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00034,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,47600.0,4.00,1.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,FAMGATH,"",F280 | MATA AYAM AB 4,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00034,TJ,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,24276.0,1.20,1.70,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,FAMGATH,"",F280 | SELONGSONG ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00046,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,28560.0,3.00,0.80,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,TOYS KINGDOM,"",F280 | LEBIHAN PUTIH,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00036,TJ,1,"0116900001",CETAK ONLY (CUST BAWA BAHAN SENDIRI),MTR,55.00,0.0,1.45,0.35,0.0,0.0,32500.0,MTR,55.00,32500.0,0.00,0.0,0.0,0.00,0.00,0.00,VAKSINDO,"",SANBLASTDARI CUST,,0,"0116900002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00049,SO,8,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,1.16,0.30,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,SOURSALLY,"",CREVA LAM DOFF,"",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00047,SO,1,"0116900001",CETAK ONLY (CUST BAWA BAHAN SENDIRI),MTR,55.00,0.0,1.45,0.35,0.0,0.0,32500.0,MTR,55.00,32500.0,0.00,0.0,0.0,0.00,1.00,0.00,VAKSINDO,"",SANBLASTDARI CUST,"",0,"0116900002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00037,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,11900.0,1.00,1.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,PUSAT GADAI,"",F280 | MATA AYAM POJOK,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00040,SO,2,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,3.00,0.0,1.00,1.00,0.0,0.0,5000.0,MTR,3.00,5000.0,0.00,0.0,0.0,0.00,1.00,0.00,SHIGERU,"","FOAMBOARD
STC CREVA LAM DOFF","",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00040,SO,3,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,0.67,1.25,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,SHIGERU,"",STC CREVA LAM DOFF,"",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00040,SO,4,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,0.18,0.18,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,SHIGERU,"",STC CREVA LAM DOF,"",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00040,SO,5,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,0.20,0.20,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,SHIGERU,"",STC CREVA LAM DOF,"",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00040,SO,6,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,0.15,0.15,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,SHIGERU,"",STC CREVA LAM DOF,"",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00040,SO,7,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,0.60,0.76,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,TLJ,"","CREVA LAM DOF
","",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00040,SO,8,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,1.30,0.47,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,TLJ,"",CREVA LAM DOF,"",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00040,SO,9,"0115200001",FOAMBOARD,PCS,1.00,0.0,1.00,1.00,0.0,0.0,53000.0,PCS,1.00,53000.0,0.00,0.0,0.0,0.00,1.00,0.00,TLJ,"","FOAMBOARD
CREVA LAM DOF","",0,"0116300003",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00038,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,71400.0,3.00,2.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,ISRA MIRAJ,"",F280,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00051,SO,1,"0115200004",AG FOAMBOARD A1,PCS,1.00,0.0,1.00,1.00,0.0,0.0,65000.0,PCS,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,TLJ SAMYANG ,"","FOAMBOARD 
CREVA LAM DOFF","",0,"0115200005",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00039,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,11900.0,1.00,1.00,0.0,0.0,25000.0,MTR,1.00,25000.0,0.00,0.0,0.0,0.00,0.00,0.00,ES BUAH,"","F280 | MATA AYAM POJOK
300x30",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00044,SO,1,"0114300001",STICKER + POLYFOAM,PCS,5.00,0.0,1.00,1.00,0.0,0.0,55000.0,PCS,5.00,55000.0,0.00,0.0,0.0,0.00,1.00,0.00,PATCH ME,"","POLYFOAM
STC CREVA LAM DOF","",0,"0114300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00044,SO,2,"0100005",BAIAYA PENGIRIMAN,PCS,1.00,0.0,1.00,1.00,0.0,0.0,45000.0,PCS,1.00,45000.0,0.00,0.0,0.0,0.00,1.00,0.00,PAKUWON MALL BEKASI,"",LALAMOVE,"",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00039,TJ,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,11900.0,1.00,1.00,0.0,0.0,10000.0,MTR,1.00,10000.0,0.00,0.0,0.0,0.00,0.00,0.00,ES BUAH,"","F280 | MATA AYAM POJOK
100x30",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00039,TJ,3,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,1.00,1.00,0.0,0.0,35000.0,MTR,1.00,35000.0,0.00,0.0,0.0,0.00,0.00,0.00,ES BUAH,"","FK385 | MATA AYAM POJOK
140 x 75",,0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00040,TJ,1,"0104300001",ALBATROS LAM (IN),MTR,1.00,25000.0,1.00,1.00,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,0.00,0.00,MENU MINUMAN,"","ALBATROS LAM DOF
60x160",,0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00041,TJ,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,2.00,0.0,1.00,1.00,0.0,0.0,65000.0,MTR,2.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,STC OSB KBY,"",STC CREVA LAM GLOSY,,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00053,SO,1,"0104300001",ALBATROS LAM (IN),MTR,1.00,25000.0,1.00,1.00,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,MENU MINUMAN,"","ALBATROS LAM DOF
60x160","",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00040,SO,10,"0115200001",FOAMBOARD,PCS,1.00,0.0,1.00,1.00,0.0,0.0,86000.0,PCS,1.00,86000.0,0.00,0.0,0.0,0.00,1.00,0.00,TLJ,"","FOAMBOARD 
CREVA LAM DOF","",0,"0116300003",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00052,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,11900.0,1.00,1.00,0.0,0.0,25000.0,MTR,1.00,25000.0,0.00,0.0,0.0,0.00,1.00,0.00,ES BUAH,"","F280 | MATA AYAM POJOK
300x30","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00052,SO,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,11900.0,1.00,1.00,0.0,0.0,10000.0,MTR,1.00,10000.0,0.00,0.0,0.0,0.00,1.00,0.00,ES BUAH,"","F280 | MATA AYAM POJOK
100x30","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00052,SO,3,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,1.00,1.00,0.0,0.0,35000.0,MTR,1.00,35000.0,0.00,0.0,0.0,0.00,1.00,0.00,ES BUAH,"","FK385 | MATA AYAM POJOK
140 x 75","",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00055,SO,1,"0106500001",FLEXY CHINA 280 HIRES (OUT),MTR,1.00,82125.0,1.50,2.50,0.0,0.0,22000.0,MTR,1.00,22000.0,0.00,0.0,0.0,0.00,1.00,0.00,BACKDROP MDRT,"",F280 HI-RESS | LEBIHAN PUTIH,"",0,"0106500002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00054,SO,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,2.00,0.0,1.00,1.00,0.0,0.0,65000.0,MTR,2.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,STC OSB KBY,"",STC CREVA LAM GLOSY,"",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00056,SO,1,"0104300001",ALBATROS LAM (IN),MTR,1.00,25000.0,1.00,1.00,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,MENU MINUMAN,"","ALBATROS LAM DOF
60x160","",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00042,TJ,1,"0104300001",ALBATROS LAM (IN),MTR,1.00,25000.0,1.00,1.00,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,0.00,0.00,MENU MINUMAN,"","ALBATROS LAM DOF
60x160",,0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00057,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,11900.0,1.00,1.00,0.0,0.0,10000.0,MTR,1.00,10000.0,0.00,0.0,0.0,0.00,1.00,0.00,ES BUAH,"",F280 | MATA AYAM POJOK,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00043,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,11900.0,1.00,1.00,0.0,0.0,10000.0,MTR,1.00,10000.0,0.00,0.0,0.0,0.00,0.00,0.00,ES BUAH,"",F280 | MATA AYAM POJOK,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00059,SO,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,2.00,0.0,1.00,1.00,0.0,0.0,65000.0,MTR,2.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,STC OSB ,"","STC CREVA LAM DOF
10x8","",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00060,SO,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,10.00,0.0,1.00,1.00,0.0,0.0,5000.0,MTR,10.00,5000.0,0.00,0.0,0.0,0.00,1.00,0.00,ES BUAH,"","STC CREVA LAM GLOSY
21x15","",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00058,SO,1,"0114300001",STICKER + POLYFOAM,PCS,6.00,0.0,1.00,1.00,0.0,0.0,13000.0,PCS,6.00,13000.0,0.00,0.0,0.0,0.00,1.00,0.00,PATCH ME,"","POLYFOAM
CREVA LAM DOFF(34x22)","",0,"0114300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00044,TJ,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,2.00,0.0,1.00,1.00,0.0,0.0,65000.0,MTR,2.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,STC OSB ,"","STC CREVA LAM DOF
10x8",,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00045,TJ,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,10.00,0.0,1.00,1.00,0.0,0.0,5000.0,MTR,10.00,5000.0,0.00,0.0,0.0,0.00,0.00,0.00,ES BUAH,"","STC CREVA LAM GLOSY
21x15",,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00062,SO,1,"0113100001",STICKER + IMPRABOARD,PCS,1.00,0.0,1.00,1.00,0.0,0.0,25000.0,PCS,1.00,25000.0,0.00,0.0,0.0,0.00,1.00,0.00,OUTLET CNY,"","IMPRABOARD (22x25)
STC CREVA LAM GLOSSY","",0,"0117000004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00037,SO,1,"0104700001",BACKLITE DURATRANS LAM (IN),MTR,2.00,61100.0,1.04,1.25,0.0,0.0,110000.0,MTR,2.00,110000.0,0.00,0.0,0.0,0.00,1.00,0.00,DORA,"","BACKLITE DURATRANS 
LAM DOFF","",0,"0104700002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00046,TJ,1,"0116700001",STICKER LANTAI PAK YANTO 40X230,PCS,1.00,0.0,1.00,1.00,0.0,0.0,275000.0,PCS,1.00,275000.0,0.00,0.0,0.0,0.00,0.00,0.00,SS STICKER LANTAI,"","40X230",,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00046,TJ,2,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,3.00,0.0,0.47,1.58,0.0,0.0,65000.0,MTR,3.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,SS GREEN,"",STC CREVA LAM DOFF,,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00063,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,24990.0,1.00,2.10,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,BARBERDHOP,"",F280 | POTONG PAS,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00046,TJ,3,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,0.58,0.24,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,SS GREEN,"",STC CREVA LAM DOF,,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00046,TJ,4,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,0.11,0.72,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,SS GREEN,"",STC CREVA LAM DOFF,,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00047,TJ,1,"0115200001",FOAMBOARD,PCS,9.00,0.0,1.00,1.00,0.0,0.0,50000.0,PCS,9.00,50000.0,0.00,0.0,0.0,0.00,0.00,0.00,SS QR USB SIGN,"","FOAMBOARD 75X42
STC CREVA LAM DOFF",,0,"0114300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00065,SO,1,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,5.00,1.10,0.0,0.0,33000.0,MTR,1.00,33000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER PROKING,"",FK385 ,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00064,SO,1,"0114900001",RU BANNER FLEXY KORCHIN 385 (60X160),PCS,2.00,0.0,1.00,1.00,0.0,0.0,200000.0,PCS,2.00,200000.0,0.00,0.0,0.0,0.00,1.00,0.00,ALLIANZ,"","SET ROLL UP BANNER
FK385 (60x160)","",0,"0114900002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00065,SO,2,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,4.00,0.80,0.0,0.0,33000.0,MTR,1.00,33000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER PROKING ,"",FK385,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00065,SO,3,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,5.50,0.70,0.0,0.0,33000.0,MTR,1.00,33000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER PROKING,"",FK385,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00065,SO,4,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,6.00,0.70,0.0,0.0,33000.0,MTR,1.00,33000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER PROKING,"",FK385,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00048,TJ,1,"0115200004",AG FOAMBOARD A1,PCS,2.00,0.0,1.00,1.00,0.0,0.0,65000.0,PCS,2.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,SS GO A1,"","FOAMBOARD 
ST CREVA LAM DOF",,0,"0115200005",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00048,TJ,2,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,2.00,0.0,1.32,0.47,0.0,0.0,65000.0,MTR,2.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,SS CHILLER,"",STC CREVA LAM DOFF,,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00048,TJ,3,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,0.53,0.15,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,SS DISPENSER,"",STC CRVE LAM DOF,,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00048,TJ,4,"0115200001",FOAMBOARD,PCS,2.00,0.0,1.00,1.00,0.0,0.0,50000.0,PCS,2.00,50000.0,0.00,0.0,0.0,0.00,0.00,0.00,SS QR ESB SIGN,"","FOAMBOARD (75X40)
STC CREVA LAM DOF",,0,"0114300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00048,TJ,5,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,2.00,0.0,0.75,0.40,0.0,0.0,65000.0,MTR,2.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,SS QR ESB SIGN,"",STC CREVA LAM DOF,,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00049,TJ,1,"0115200004",AG FOAMBOARD A1,PCS,1.00,0.0,1.00,1.00,0.0,0.0,65000.0,PCS,1.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,SHIGERU A1,"","FOAMBOARD
CREVA LAM DOFF
",,0,"0115200005",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00050,TJ,1,"0115200004",AG FOAMBOARD A1,PCS,1.00,0.0,1.00,1.00,0.0,0.0,65000.0,PCS,1.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,GULU JUS A1,"","FOAMBOARD 
STC CREVA LAM DOF",,0,"0115200005",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00051,TJ,1,"0115200004",AG FOAMBOARD A1,PCS,1.00,0.0,1.00,1.00,0.0,0.0,65000.0,PCS,1.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,SOURSALLY A1,"","FOAMBOARD 
CREVA LAM DOFF",,0,"0115200005",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00066,SO,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,10.00,0.0,0.40,0.60,0.0,0.0,60000.0,MTR,10.00,60000.0,0.00,0.0,0.0,0.00,1.00,0.00,KILAU NIPIS,"",STC CREVA LAM GLOSSY,"",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00052,TJ,1,"0106500001",FLEXY CHINA 280 HIRES (OUT),MTR,1.00,82125.0,1.50,2.50,0.0,0.0,22000.0,MTR,1.00,22000.0,0.00,0.0,0.0,0.00,0.00,0.00,BACKDROP MDRT,"",F280 HI-RESS | LEBIHAN PUTIH,,0,"0106500002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00053,TJ,1,"0114900001",RU BANNER FLEXY KORCHIN 385 (60X160),PCS,2.00,0.0,1.00,1.00,0.0,0.0,200000.0,PCS,2.00,200000.0,0.00,0.0,0.0,0.00,0.00,0.00,ALLIANZ,"","SET ROLL UP BANNER
FK385 (60x160)",,0,"0114900002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00054,TJ,1,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,5.00,1.10,0.0,0.0,33000.0,MTR,1.00,33000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANNER PROKING,"",FK385 ,,0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2601-00054,TJ,2,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,4.00,0.80,0.0,0.0,33000.0,MTR,1.00,33000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANNER PROKING ,"",FK385,,0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2601-00061,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,119000.0,2.00,5.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER TLJ,"",F280 | SELONGSONG,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
